Time,Voltage,Current,Total mAh
684.0307159423828,3.45266,3.452681,691.6161255555534
684.5341074466705,3.452817,3.452911,692.0956965277755
685.0310413837433,3.452138,3.452316,692.5751848611088
685.5301611423492,3.452024,3.452222,693.0546601388866
686.0358743667603,3.451533,3.451429,693.5340252777754
686.5386011600494,3.451585,3.451585,694.013412083331
687.0318381786346,3.450761,3.450541,694.4926538888866
687.531867980957,3.45099,3.451095,694.9719726388865
688.0310752391815,3.449863,3.449832,695.4511159722199
688.5339789390564,3.450427,3.450437,695.930343333331
689.0506739616394,3.449811,3.449832,696.4094866666644
689.5538275241852,3.450187,3.449634,696.8886024999978
690.0337116718292,3.449195,3.448966,697.3676255555533
690.534544467926,3.44932,3.449247,697.8466876388867
691.032915353775,3.448402,3.448444,698.3256381944423
691.5305142402649,3.448778,3.448997,698.8046655555534
692.0323684215546,3.447912,3.44811,699.28356972222
692.5341680049896,3.448016,3.448078,699.7624694444422
693.0439624786377,3.447296,3.447243,700.2412531944423
693.533216714859,3.447494,3.447776,700.72011097222
694.0303044319153,3.446565,3.446669,701.1988149999978
694.5350787639618,3.446962,3.44692,701.6775538888867
695.0310244560242,3.44596,3.446074,702.1561752777756
695.5421171188354,3.446085,3.445981,702.6347837499978
696.0524067878723,3.444895,3.445261,703.11329222222
696.5368647575378,3.445438,3.445521,703.5918368055534
697.0310890674591,3.444801,3.445104,704.07032347222
697.5329477787018,3.444864,3.444812,704.5487695833311
698.0329322814941,3.443987,3.444039,705.0271083333312
698.5288329124451,3.443872,3.44429,705.5054819444423
699.0585043430328,3.443152,3.443277,705.983714861109
699.5574381351471,3.44334,3.443173,706.4619333333312
700.0307738780975,3.442526,3.442745,706.940092361109
700.5281126499176,3.442766,3.442891,707.4182716666645
701.0299007892609,3.441743,3.442088,707.8963394444423
701.5315318107605,3.441754,3.441691,708.3743520833312
702.0334663391113,3.44094,3.441065,708.8522777777757
702.539856672287,3.441399,3.44118,709.3302194444424
703.0345678329468,3.44047,3.440668,709.808089999998
703.5288829803467,3.440606,3.440689,710.2859634722201
704.032880783081,3.439938,3.439708,710.7637006944424
704.5339434146881,3.439875,3.439979,711.2414755555535
705.0342676639557,3.438967,3.439197,711.7191418055535
705.5643892288208,3.439332,3.439363,712.1968311111091
706.0581529140472,3.438821,3.438591,712.6744131944424
706.5283284187317,3.438602,3.438529,713.1519866666647
707.0280420780182,3.437798,3.437934,713.6294774999981
707.5279488563538,3.437809,3.438069,714.1069870833314
708.0304753780365,3.437026,3.437109,714.5843633333315
708.5348734855652,3.43736,3.43736,715.0617744444426
709.0414743423462,3.436587,3.436567,715.5390754166648
709.5336554050446,3.436733,3.436786,716.0164068055536
710.0335977077484,3.435763,3.436076,716.4936395833314
710.5408248901367,3.435992,3.435992,716.9708606944425
711.0318067073822,3.435304,3.43522,717.4479745833314
711.5346837043762,3.435251,3.435293,717.9250986111092
712.059015750885,3.434751,3.434709,718.4021415277758
712.5579056739807,3.434667,3.434855,718.8792047222203
713.0323877334595,3.434124,3.433822,719.3561244444425
713.5338187217712,3.434114,3.434155,719.8330904166647
714.0305423736572,3.433373,3.433414,720.3099534722203
714.5307896137238,3.433508,3.433519,720.7868311111092
715.0336112976074,3.432726,3.432559,721.2635754166648
715.5311770439148,3.432914,3.4326,721.7403254166649
716.0404539108276,3.432006,3.432058,722.2170001388871
716.5358572006226,3.432214,3.432245,722.6937008333315
717.0307080745697,3.431411,3.431275,723.1702668055538
717.534378528595,3.431619,3.431588,723.6468762499982
718.0297691822052,3.430409,3.430565,724.1233436111092
718.5460963249207,3.430743,3.430972,724.5998674999981
719.0518591403961,3.43045,3.430106,725.0762711111092
719.5336091518402,3.430336,3.430127,725.552677638887
720.033210515976,3.429281,3.429292,726.0289681944425
720.5320663452148,3.429188,3.429386,726.5052718055537
721.0329978466034,3.428488,3.428457,726.981446388887
721.5351512432098,3.429146,3.428791,727.4576673611092
722.0503611564636,3.427872,3.427914,727.9337665277759
722.5607552528381,3.428175,3.428029,728.4098816666648
723.0307779312134,3.427361,3.427288,728.885893888887
723.5269358158112,3.427455,3.427528,729.3619394444426
724.0308451652527,3.426484,3.426411,729.8378298611092
724.5328483581543,3.426599,3.426411,730.3137202777758
725.0325229167938,3.426077,3.425869,730.7895354166646
725.5341610908508,3.425942,3.4259,731.2653548611091
726.0442409515381,3.425253,3.425253,731.7410844444424
726.5284101963043,3.42543,3.425524,732.2168516666646
727.0343101024628,3.424512,3.424512,732.6924783333313
727.5302965641022,3.424585,3.424658,733.1681252777757
728.0316441059113,3.423604,3.423719,733.6436418055536
728.5572926998138,3.423656,3.423886,734.1191815277758
729.0619993209839,3.422696,3.423218,734.5946284722203
729.5291910171509,3.422925,3.423113,735.0700608333314
730.0325925350189,3.422153,3.421965,735.545333749998
730.5328583717346,3.422237,3.422163,736.0206341666646
731.032689332962,3.421704,3.4216,736.4958563888869
731.5329189300537,3.421537,3.421558,736.9710727777757
732.0396409034729,3.42089,3.420609,737.446157361109
732.5348680019379,3.421026,3.420922,737.9212854166645
733.0286107063293,3.419606,3.420013,738.39628722222
733.5307731628418,3.420546,3.420212,738.8713166666645
734.0309014320374,3.419022,3.418991,739.3461765277756
734.5346977710724,3.419314,3.419231,739.82106972222
