Time,Voltage,Current,Total mAh
55.526206493377686,3.865858,5.962,92.74222222222214
56.02735161781311,3.866015,5.962,93.57027777777769
56.52820897102356,3.866411,5.962,94.39833333333324
57.03005123138428,3.86638,5.962,95.22638888888879
57.52769756317139,3.867006,5.962,96.05444444444434
58.04234957695007,3.866954,5.962,96.8824999999999
58.54125237464905,3.867768,5.962,97.71055555555544
59.02332806587219,3.867351,5.962,98.538611111111
59.52740120887756,3.868342,5.962,99.36666666666655
60.023393630981445,3.867956,5.962,100.1947222222221
60.523279905319214,3.868676,5.962,101.02277777777765
61.023096323013306,3.868885,5.962,101.8508333333332
61.52522850036621,3.869521,5.962,102.67888888888875
62.02521634101868,3.869584,5.962,103.5069444444443
62.54619741439819,3.870127,5.962,104.33499999999985
63.02679705619812,3.870127,5.962,105.1630555555554
