Time,Voltage,Current,Total mAh,Temperature,,Total mAh,Voltage
44.23009014,4.061957,4.197802,58.54140717,24.937,,58.54140717,4.061957
44.73407459,4.060956,4.197927,59.12445258,24.937,,59.12445258,4.060956
45.23349881,4.06153,4.197967,59.70750356,24.937,,59.70750356,4.06153
45.73337603,4.060528,4.197849,60.29053814,24.937,,60.29053814,4.060528
46.23485899,4.060601,4.197731,60.87355633,24.937,,60.87355633,4.060601
46.75403523,4.059797,4.197778,61.45658106,24.937,,61.45658106,4.059797
47.25959969,4.059901,4.198154,62.039658,24.937,,62.039658,4.059901
47.7357533,4.059077,4.197912,62.62270133,24.937,,62.62270133,4.059077
48.23470211,4.059108,4.198123,63.20577397,24.937,,63.20577397,4.059108
48.73584986,4.058231,4.197316,63.78873453,25,,63.78873453,4.058231
49.23372126,4.058461,4.198029,64.37179411,24.937,,64.37179411,4.058461
49.7404871,4.057741,4.197496,64.95477967,24.937,,64.95477967,4.057741
50.24923873,4.05795,4.197951,65.53782842,24.937,,65.53782842,4.05795
50.73444796,4.057292,4.197402,66.12080092,24.937,,66.12080092,4.057292
51.23437357,4.057553,4.197817,66.70383106,24.937,,66.70383106,4.057553
51.73246551,4.05654,4.1973,67.28678939,24.937,,67.28678939,4.05654
52.23037434,4.056687,4.197857,67.86982508,24.937,,67.86982508,4.056687
52.7302146,4.055925,4.197731,68.45284328,24.937,,68.45284328,4.055925
53.25542307,4.055935,4.198021,69.03590175,24.937,,69.03590175,4.055935
53.76265454,4.055121,4.197904,69.61894397,25,,69.61894397,4.055121
54.23304343,4.055299,4.197998,70.20199925,25,,70.20199925,4.055299
54.73103213,4.054693,4.197003,70.78491633,25,,70.78491633,4.054693
55.23198342,4.054505,4.197661,71.36792481,25,,71.36792481,4.054505
55.73492765,4.053858,4.197473,71.95090717,24.937,,71.95090717,4.053858
56.23184657,4.05413,4.197731,72.53392536,24.937,,72.53392536,4.05413
56.75897765,4.053347,4.197583,73.116923,24.937,,73.116923,4.053347
