Time,Power
4.698880,68.88
4.698960,88.56
4.699040,68.88
4.699120,68.88
4.699200,68.88
4.699280,88.56
4.699360,87.84
4.699440,88.56
4.699520,68.88
4.699600,88.56
4.699680,68.88
4.699760,88.56
4.699840,88.56
4.699920,68.88
4.700000,68.88
4.700080,68.88
4.700160,88.56
4.700240,88.56
4.700320,88.56
4.700400,68.88
4.700480,68.88
4.700560,68.32
4.700640,68.32
4.700720,88.56
4.700800,68.32
4.700880,88.56
4.700960,88.56
4.701040,68.32
4.701120,68.32
4.701200,88.56
4.701280,88.56
4.701360,68.88
4.701440,68.32
4.701520,88.56
4.701600,68.88
4.701680,88.56
4.701760,68.88
4.701840,88.56
4.701920,68.88
4.702000,88.56
4.702080,68.88
4.702160,68.88
4.702240,68.88
4.702320,88.56
4.702400,88.56
4.702480,88.56
4.702560,88.56
4.702640,68.32
4.702720,68.88
4.702800,68.32
4.702880,68.88
4.702960,88.56
4.703040,87.84
4.703120,68.32
4.703200,88.56
4.703280,88.56
4.703360,88.56
4.703440,88.56
4.703520,88.56
4.703600,88.56
4.703680,87.84
4.703760,88.56
4.703840,88.56
4.703920,88.56
4.704000,88.56
4.704080,68.88
4.704160,88.56
4.704240,88.56
4.704320,88.56
4.704400,88.56
4.704480,88.56
4.704560,88.56
4.704640,88.56
4.704720,88.56
4.704800,88.56
4.704880,87.84
4.704960,68.32
4.705040,68.88
4.705120,88.56
4.705200,88.56
4.705280,88.56
4.705360,88.56
4.705440,88.56
4.705520,88.56
4.705600,88.56
4.705680,87.84
4.705760,68.88
4.705840,68.88
4.705920,87.84
4.706000,88.56
4.706080,88.56
4.706160,87.84
4.706240,87.84
4.706320,88.56
4.706400,88.56
4.706480,87.84
4.706560,88.56
4.706640,88.56
4.706720,88.56
4.706800,87.84
4.706880,88.56
4.706960,88.56
4.707040,68.88
4.707120,88.56
4.707200,88.56
4.707280,87.84
4.707360,88.56
4.707440,88.56
4.707520,87.84
4.707600,88.56
4.707680,88.56
4.707760,88.56
4.707840,88.56
4.707920,88.56
4.708000,87.84
4.708080,88.56
4.708160,88.56
4.708240,88.56
4.708320,88.56
4.708400,88.56
4.708480,88.56
4.708560,88.56
4.708640,88.56
4.708720,88.56
4.708800,88.56
4.708880,88.56
4.708960,88.56
4.709040,88.56
4.709120,88.56
4.709200,87.84
4.709280,87.84
4.709360,88.56
4.709440,88.56
4.709520,88.56
4.709600,88.56
4.709680,88.56
4.709760,88.56
4.709840,88.56
4.709920,88.56
4.710000,88.56
4.710080,88.56
4.710160,88.56
4.710240,68.88
4.710320,88.56
4.710400,87.84
4.710480,88.56
4.710560,68.32
4.710640,88.56
4.710720,88.56
4.710800,88.56
4.710880,88.56
4.710960,68.88
4.711040,88.56
4.711120,88.56
4.711200,88.56
4.711280,88.56
4.711360,87.84
4.711440,88.56
4.711520,88.56
4.711600,88.56
4.711680,88.56
4.711760,87.84
4.711840,88.56
4.711920,88.56
4.712000,87.84
4.712080,88.56
4.712160,88.56
4.712240,88.56
4.712320,88.56
4.712400,107.36
4.712480,88.56
4.712560,88.56
4.712640,88.56
4.712720,88.56
4.712800,88.56
4.712880,88.56
4.712960,68.32
4.713040,88.56
4.713120,88.56
4.713200,88.56
4.713280,87.84
4.713360,88.56
4.713440,88.56
4.713520,88.56
4.713600,88.56
4.713680,88.56
4.713760,88.56
4.713840,87.84
4.713920,88.56
4.714000,87.84
4.714080,87.84
4.714160,88.56
4.714240,88.56
4.714320,88.56
4.714400,108.24
4.714480,88.56
4.714560,88.56
4.714640,88.56
4.714720,88.56
4.714800,88.56
4.714880,88.56
4.714960,88.56
4.715040,88.56
4.715120,88.56
4.715200,87.84
4.715280,88.56
4.715360,88.56
4.715440,87.84
4.715520,88.56
4.715600,88.56
4.715680,88.56
4.715760,88.56
4.715840,88.56
4.715920,88.56
4.716000,88.56
4.716080,88.56
4.716160,88.56
4.716240,87.84
4.716320,87.84
4.716400,88.56
4.716480,88.56
4.716560,88.56
4.716640,87.84
4.716720,88.56
4.716800,87.84
4.716880,87.84
4.716960,88.56
4.717040,108.24
4.717120,88.56
4.717200,107.36
4.717280,88.56
4.717360,88.56
4.717440,108.24
4.717520,88.56
4.717600,88.56
4.717680,88.56
4.717760,88.56
4.717840,88.56
4.717920,88.56
4.718000,88.56
4.718080,88.56
4.718160,87.84
4.718240,108.24
4.718320,88.56
4.718400,88.56
4.718480,88.56
4.718560,108.24
4.718640,88.56
4.718720,88.56
4.718800,88.56
4.718880,88.56
4.718960,108.24
4.719040,88.56
4.719120,87.84
4.719200,88.56
4.719280,108.24
4.719360,88.56
4.719440,87.84
4.719520,108.24
4.719600,88.56
4.719680,108.24
4.719760,108.24
4.719840,88.56
4.719920,108.24
4.720000,108.24
4.720080,87.84
4.720160,107.36
4.720240,88.56
4.720320,108.24
4.720400,87.84
4.720480,88.56
4.720560,88.56
4.720640,108.24
4.720720,108.24
4.720800,108.24
4.720880,88.56
4.720960,88.56
4.721040,88.56
4.721120,88.56
4.721200,127.92
4.721280,88.56
4.721360,108.24
4.721440,107.36
4.721520,108.24
4.721600,108.24
4.721680,108.24
4.721760,108.24
4.721840,126.88
4.721920,108.24
4.722000,108.24
4.722080,108.24
4.722160,127.92
4.722240,108.24
4.722320,108.24
4.722400,108.24
4.722480,127.92
4.722560,127.92
4.722640,108.24
4.722720,108.24
4.722800,108.24
4.722880,107.36
4.722960,108.24
4.723040,107.36
4.723120,107.36
4.723200,107.36
4.723280,108.24
4.723360,108.24
4.723440,126.88
4.723520,127.92
4.723600,126.88
4.723680,108.24
4.723760,127.92
4.723840,127.92
4.723920,107.36
4.724000,108.24
4.724080,127.92
4.724160,127.92
4.724240,108.24
4.724320,126.88
4.724400,127.92
4.724480,127.92
4.724560,108.24
4.724640,126.88
4.724720,126.88
4.724800,127.92
4.724880,108.24
4.724960,127.92
4.725040,108.24
4.725120,127.92
4.725200,108.24
4.725280,126.88
4.725360,108.24
4.725440,127.92
4.725520,127.92
4.725600,127.92
4.725680,108.24
4.725760,108.24
4.725840,127.92
4.725920,127.92
4.726000,127.92
4.726080,127.92
4.726160,127.92
4.726240,127.92
4.726320,127.92
4.726400,126.88
4.726480,127.92
4.726560,127.92
4.726640,126.88
4.726720,127.92
4.726800,127.92
4.726880,127.92
4.726960,127.92
4.727040,127.92
4.727120,127.92
4.727200,127.92
4.727280,127.92
4.727360,126.88
4.727440,126.88
4.727520,127.92
4.727600,127.92
4.727680,127.92
4.727760,127.92
4.727840,126.88
4.727920,126.88
4.728000,126.88
4.728080,127.92
4.728160,127.92
4.728240,126.88
4.728320,126.88
4.728400,127.92
4.728480,127.92
4.728560,127.92
4.728640,127.92
4.728720,127.92
4.728800,126.88
4.728880,127.92
4.728960,127.92
4.729040,127.92
4.729120,127.92
4.729200,127.92
4.729280,127.92
4.729360,108.24
4.729440,127.92
4.729520,127.92
4.729600,108.24
4.729680,127.92
4.729760,126.88
4.729840,126.88
4.729920,127.92
4.730000,126.88
4.730080,127.92
4.730160,127.92
4.730240,126.88
4.730320,127.92
4.730400,127.92
4.730480,108.24
4.730560,127.92
4.730640,127.92
4.730720,127.92
4.730800,127.92
4.730880,127.92
4.730960,127.92
4.731040,126.88
4.731120,108.24
4.731200,127.92
4.731280,108.24
4.731360,127.92
4.731440,127.92
4.731520,126.88
4.731600,127.92
4.731680,108.24
4.731760,127.92
4.731840,127.92
4.731920,127.92
4.732000,127.92
4.732080,127.92
4.732160,108.24
4.732240,126.88
4.732320,127.92
4.732400,127.92
4.732480,127.92
4.732560,127.92
4.732640,127.92
4.732720,126.88
4.732800,127.92
4.732880,108.24
4.732960,107.36
4.733040,108.24
4.733120,126.88
4.733200,108.24
4.733280,127.92
4.733360,127.92
4.733440,107.36
4.733520,108.24
4.733600,108.24
4.733680,108.24
4.733760,127.92
4.733840,107.36
4.733920,126.88
4.734000,108.24
4.734080,108.24
4.734160,107.36
4.734240,127.92
4.734320,107.36
4.734400,108.24
4.734480,127.92
4.734560,108.24
4.734640,127.92
4.734720,108.24
4.734800,108.24
4.734880,108.24
4.734960,126.88
4.735040,127.92
4.735120,107.36
4.735200,108.24
4.735280,127.92
4.735360,108.24
4.735440,127.92
4.735520,126.88
4.735600,108.24
4.735680,108.24
4.735760,126.88
4.735840,127.92
4.735920,107.36
4.736000,127.92
4.736080,108.24
4.736160,108.24
4.736240,108.24
4.736320,108.24
4.736400,108.24
4.736480,108.24
4.736560,107.36
4.736640,108.24
4.736720,108.24
4.736800,127.92
4.736880,126.88
4.736960,108.24
4.737040,127.92
4.737120,127.92
4.737200,108.24
4.737280,126.88
4.737360,127.92
4.737440,127.92
4.737520,108.24
4.737600,108.24
4.737680,127.92
4.737760,127.92
4.737840,127.92
4.737920,127.92
4.738000,126.88
4.738080,127.92
4.738160,127.92
4.738240,126.88
4.738320,127.92
4.738400,107.36
4.738480,127.92
4.738560,127.92
4.738640,126.88
4.738720,127.92
4.738800,108.24
4.738880,127.92
4.738960,127.92
4.739040,127.92
4.739120,126.88
4.739200,127.92
4.739280,127.92
4.739360,127.92
4.739440,126.88
4.739520,126.88
4.739600,126.88
4.739680,127.92
4.739760,127.92
4.739840,127.92
4.739920,108.24
4.740000,127.92
4.740080,127.92
4.740160,127.92
4.740240,107.36
4.740320,127.92
4.740400,126.88
4.740480,127.92
4.740560,107.36
4.740640,126.88
4.740720,126.88
4.740800,127.92
4.740880,127.92
4.740960,108.24
4.741040,127.92
4.741120,127.92
4.741200,126.88
4.741280,126.88
4.741360,127.92
4.741440,127.92
4.741520,126.88
4.741600,147.6
4.741680,127.92
4.741760,107.36
4.741840,127.92
4.741920,108.24
4.742000,127.92
4.742080,126.88
4.742160,127.92
4.742240,126.88
4.742320,126.88
4.742400,107.36
4.742480,127.92
4.742560,127.92
4.742640,127.92
4.742720,127.92
4.742800,107.36
4.742880,127.92
4.742960,126.88
4.743040,126.88
4.743120,108.24
4.743200,127.92
4.743280,147.6
4.743360,127.92
4.743440,127.92
4.743520,127.92
4.743600,127.92
4.743680,147.6
4.743760,127.92
4.743840,127.92
4.743920,147.6
4.744000,127.92
4.744080,108.24
4.744160,108.24
4.744240,126.88
4.744320,127.92
4.744400,127.92
4.744480,127.92
4.744560,126.88
4.744640,127.92
4.744720,146.4
4.744800,127.92
4.744880,127.92
4.744960,108.24
4.745040,126.88
4.745120,127.92
4.745200,127.92
4.745280,127.92
4.745360,127.92
4.745440,127.92
4.745520,127.92
4.745600,126.88
4.745680,127.92
4.745760,127.92
4.745840,127.92
4.745920,126.88
4.746000,127.92
4.746080,126.88
4.746160,127.92
4.746240,127.92
4.746320,126.88
4.746400,127.92
4.746480,126.88
4.746560,127.92
4.746640,127.92
4.746720,127.92
4.746800,127.92
4.746880,126.88
4.746960,126.88
4.747040,127.92
4.747120,127.92
4.747200,107.36
4.747280,127.92
4.747360,108.24
4.747440,127.92
4.747520,127.92
4.747600,127.92
4.747680,108.24
4.747760,127.92
4.747840,147.6
4.747920,126.88
4.748000,127.92
4.748080,127.92
4.748160,126.88
4.748240,127.92
4.748320,127.92
4.748400,126.88
4.748480,127.92
4.748560,126.88
4.748640,127.92
4.748720,127.92
4.748800,126.88
4.748880,108.24
4.748960,127.92
4.749040,108.24
4.749120,108.24
4.749200,127.92
4.749280,108.24
4.749360,108.24
4.749440,108.24
4.749520,126.88
4.749600,147.6
4.749680,127.92
4.749760,127.92
4.749840,126.88
4.749920,127.92
4.750000,108.24
4.750080,108.24
4.750160,107.36
4.750240,127.92
4.750320,127.92
4.750400,127.92
4.750480,127.92
4.750560,127.92
4.750640,127.92
4.750720,108.24
4.750800,127.92
4.750880,127.92
4.750960,108.24
4.751040,108.24
4.751120,126.88
4.751200,108.24
4.751280,108.24
4.751360,107.36
4.751440,107.36
4.751520,127.92
4.751600,127.92
4.751680,127.92
4.751760,127.92
4.751840,127.92
4.751920,127.92
4.752000,126.88
4.752080,127.92
4.752160,108.24
4.752240,127.92
4.752320,108.24
4.752400,108.24
4.752480,127.92
4.752560,126.88
4.752640,107.36
4.752720,127.92
4.752800,127.92
4.752880,127.92
4.752960,127.92
4.753040,127.92
4.753120,126.88
4.753200,127.92
4.753280,127.92
4.753360,127.92
4.753440,127.92
4.753520,127.92
4.753600,127.92
4.753680,127.92
4.753760,127.92
4.753840,126.88
4.753920,127.92
4.754000,127.92
4.754080,126.88
4.754160,126.88
4.754240,126.88
4.754320,127.92
4.754400,127.92
4.754480,127.92
4.754560,127.92
4.754640,127.92
4.754720,108.24
4.754800,127.92
4.754880,127.92
4.754960,108.24
4.755040,126.88
4.755120,127.92
4.755200,127.92
4.755280,126.88
4.755360,127.92
4.755440,127.92
4.755520,127.92
4.755600,127.92
4.755680,127.92
4.755760,127.92
4.755840,127.92
4.755920,127.92
4.756000,127.92
4.756080,127.92
4.756160,127.92
4.756240,127.92
4.756320,127.92
4.756400,127.92
4.756480,108.24
4.756560,127.92
4.756640,126.88
4.756720,126.88
4.756800,108.24
4.756880,108.24
4.756960,127.92
4.757040,108.24
4.757120,127.92
4.757200,127.92
4.757280,127.92
4.757360,126.88
4.757440,108.24
4.757520,127.92
4.757600,126.88
4.757680,126.88
4.757760,108.24
4.757840,127.92
4.757920,108.24
4.758000,108.24
4.758080,127.92
4.758160,127.92
4.758240,127.92
4.758320,127.92
4.758400,108.24
4.758480,126.88
4.758560,108.24
4.758640,108.24
4.758720,108.24
4.758800,108.24
4.758880,126.88
4.758960,127.92
4.759040,127.92
4.759120,108.24
4.759200,108.24
4.759280,127.92
4.759360,126.88
4.759440,127.92
4.759520,127.92
4.759600,127.92
4.759680,127.92
4.759760,126.88
4.759840,127.92
4.759920,127.92
4.760000,127.92
4.760080,127.92
4.760160,126.88
4.760240,108.24
4.760320,127.92
4.760400,126.88
4.760480,127.92
4.760560,126.88
4.760640,127.92
4.760720,126.88
4.760800,127.92
4.760880,127.92
4.760960,127.92
4.761040,127.92
4.761120,107.36
4.761200,127.92
4.761280,146.4
4.761360,127.92
4.761440,127.92
4.761520,108.24
4.761600,127.92
4.761680,127.92
4.761760,127.92
4.761840,126.88
4.761920,127.92
4.762000,108.24
4.762080,127.92
4.762160,126.88
4.762240,127.92
4.762320,127.92
4.762400,126.88
4.762480,127.92
4.762560,127.92
4.762640,126.88
4.762720,127.92
4.762800,108.24
4.762880,108.24
4.762960,108.24
4.763040,127.92
4.763120,126.88
4.763200,127.92
4.763280,126.88
4.763360,127.92
4.763440,127.92
4.763520,127.92
4.763600,127.92
4.763680,127.92
4.763760,108.24
4.763840,107.36
4.763920,107.36
4.764000,108.24
4.764080,108.24
4.764160,127.92
4.764240,108.24
4.764320,107.36
4.764400,127.92
4.764480,107.36
4.764560,108.24
4.764640,108.24
4.764720,126.88
4.764800,127.92
4.764880,127.92
4.764960,147.6
4.765040,126.88
4.765120,127.92
4.765200,127.92
4.765280,126.88
4.765360,126.88
4.765440,127.92
4.765520,127.92
4.765600,127.92
4.765680,108.24
4.765760,127.92
4.765840,127.92
4.765920,127.92
4.766000,127.92
4.766080,127.92
4.766160,107.36
4.766240,107.36
4.766320,127.92
4.766400,107.36
4.766480,127.92
4.766560,108.24
4.766640,108.24
4.766720,126.88
4.766800,127.92
4.766880,108.24
4.766960,127.92
4.767040,108.24
4.767120,127.92
4.767200,127.92
4.767280,127.92
4.767360,127.92
4.767440,107.36
4.767520,126.88
4.767600,108.24
4.767680,126.88
4.767760,108.24
4.767840,107.36
4.767920,107.36
4.768000,108.24
4.768080,108.24
4.768160,108.24
4.768240,126.88
4.768320,107.36
4.768400,108.24
4.768480,108.24
4.768560,108.24
4.768640,108.24
4.768720,108.24
4.768800,107.36
4.768880,127.92
4.768960,127.92
4.769040,108.24
4.769120,107.36
4.769200,108.24
4.769280,127.92
4.769360,108.24
4.769440,108.24
4.769520,107.36
4.769600,108.24
4.769680,127.92
4.769760,127.92
4.769840,108.24
4.769920,108.24
4.770000,127.92
4.770080,108.24
4.770160,108.24
4.770240,107.36
4.770320,107.36
4.770400,108.24
4.770480,127.92
4.770560,107.36
4.770640,108.24
4.770720,107.36
4.770800,127.92
4.770880,108.24
4.770960,108.24
4.771040,108.24
4.771120,108.24
4.771200,108.24
4.771280,108.24
4.771360,108.24
4.771440,108.24
4.771520,108.24
4.771600,108.24
4.771680,108.24
4.771760,88.56
4.771840,88.56
4.771920,108.24
4.772000,88.56
4.772080,108.24
4.772160,108.24
4.772240,108.24
4.772320,108.24
4.772400,108.24
4.772480,108.24
4.772560,108.24
4.772640,88.56
4.772720,108.24
4.772800,108.24
4.772880,108.24
4.772960,108.24
4.773040,108.24
4.773120,107.36
4.773200,87.84
4.773280,88.56
4.773360,88.56
4.773440,88.56
4.773520,88.56
4.773600,88.56
4.773680,108.24
4.773760,87.84
4.773840,108.24
4.773920,108.24
4.774000,108.24
4.774080,88.56
4.774160,107.36
4.774240,88.56
4.774320,87.84
4.774400,88.56
4.774480,88.56
4.774560,87.84
4.774640,108.24
4.774720,108.24
4.774800,107.36
4.774880,88.56
4.774960,107.36
4.775040,88.56
4.775120,87.84
4.775200,108.24
4.775280,88.56
4.775360,87.84
4.775440,108.24
4.775520,108.24
4.775600,107.36
4.775680,88.56
4.775760,108.24
4.775840,108.24
4.775920,108.24
4.776000,108.24
4.776080,87.84
4.776160,108.24
4.776240,88.56
4.776320,107.36
4.776400,107.36
4.776480,107.36
4.776560,108.24
4.776640,107.36
4.776720,108.24
4.776800,88.56
4.776880,88.56
4.776960,108.24
4.777040,88.56
4.777120,127.92
4.777200,108.24
4.777280,107.36
4.777360,88.56
4.777440,88.56
4.777520,108.24
4.777600,108.24
4.777680,108.24
4.777760,108.24
4.777840,108.24
4.777920,108.24
4.778000,108.24
4.778080,108.24
4.778160,88.56
4.778240,108.24
4.778320,108.24
4.778400,88.56
4.778480,88.56
4.778560,107.36
4.778640,108.24
4.778720,108.24
4.778800,88.56
4.778880,88.56
4.778960,108.24
4.779040,88.56
4.779120,88.56
4.779200,108.24
4.779280,88.56
4.779360,108.24
4.779440,107.36
4.779520,88.56
4.779600,108.24
4.779680,107.36
4.779760,87.84
4.779840,88.56
4.779920,87.84
4.780000,88.56
4.780080,88.56
4.780160,88.56
4.780240,88.56
4.780320,108.24
4.780400,88.56
4.780480,88.56
4.780560,88.56
4.780640,87.84
4.780720,88.56
4.780800,87.84
4.780880,88.56
4.780960,87.84
4.781040,108.24
4.781120,88.56
4.781200,88.56
4.781280,68.88
4.781360,87.84
4.781440,87.84
4.781520,88.56
4.781600,88.56
4.781680,87.84
4.781760,88.56
4.781840,88.56
4.781920,88.56
4.782000,68.88
4.782080,68.88
4.782160,68.88
4.782240,87.84
4.782320,68.32
4.782400,88.56
4.782480,68.88
4.782560,88.56
4.782640,88.56
4.782720,68.88
4.782800,68.32
4.782880,68.88
4.782960,88.56
4.783040,88.56
4.783120,88.56
4.783200,88.56
4.783280,68.88
4.783360,88.56
4.783440,68.88
4.783520,68.88
4.783600,87.84
4.783680,68.88
4.783760,88.56
4.783840,68.32
4.783920,87.84
4.784000,68.88
4.784080,88.56
4.784160,88.56
4.784240,88.56
4.784320,68.88
4.784400,68.88
4.784480,88.56
4.784560,88.56
4.784640,88.56
4.784720,88.56
4.784800,68.32
4.784880,88.56
4.784960,88.56
4.785040,88.56
4.785120,68.32
4.785200,88.56
4.785280,88.56
4.785360,87.84
4.785440,68.88
4.785520,68.88
4.785600,68.88
4.785680,68.88
4.785760,68.88
4.785840,68.88
4.785920,68.88
4.786000,68.88
4.786080,68.88
4.786160,68.88
4.786240,68.88
4.786320,68.32
4.786400,68.32
4.786480,88.56
4.786560,68.88
4.786640,68.88
4.786720,68.88
4.786800,88.56
4.786880,88.56
4.786960,68.88
4.787040,68.88
4.787120,68.88
4.787200,68.88
4.787280,68.88
4.787360,68.88
4.787440,68.88
4.787520,68.88
4.787600,68.88
4.787680,68.88
4.787760,68.88
4.787840,68.88
4.787920,68.32
4.788000,68.32
4.788080,68.88
4.788160,68.88
4.788240,68.88
4.788320,49.2
4.788400,68.88
4.788480,49.2
4.788560,68.88
4.788640,68.88
4.788720,48.8
4.788800,49.2
4.788880,68.88
4.788960,49.2
4.789040,49.2
4.789120,29.52
4.789200,49.2
4.789280,48.8
4.789360,49.2
4.789440,49.2
4.789520,49.2
4.789600,49.2
4.789680,49.2
4.789760,48.8
4.789840,49.2
4.789920,48.8
4.790000,49.2
4.790080,49.2
4.790160,49.2
4.790240,49.2
4.790320,48.8
4.790400,49.2
4.790480,49.2
4.790560,49.2
4.790640,49.2
4.790720,49.2
4.790800,29.52
4.790880,29.52
4.790960,49.2
4.791040,49.2
4.791120,49.2
4.791200,48.8
4.791280,48.8
4.791360,48.8
4.791440,48.8
4.791520,49.2
4.791600,49.2
4.791680,49.2
4.791760,48.8
4.791840,49.2
4.791920,49.2
4.792000,49.2
4.792080,48.8
4.792160,68.32
4.792240,49.2
4.792320,49.2
4.792400,29.52
4.792480,49.2
4.792560,49.2
4.792640,49.2
4.792720,29.52
4.792800,48.8
4.792880,29.52
4.792960,49.2
4.793040,49.2
4.793120,49.2
4.793200,48.8
4.793280,49.2
4.793360,68.88
4.793440,48.8
4.793520,68.88
4.793600,68.88
4.793680,68.32
4.793760,68.88
4.793840,68.88
4.793920,68.88
4.794000,49.2
4.794080,49.2
4.794160,49.2
4.794240,49.2
4.794320,49.2
4.794400,48.8
4.794480,29.52
4.794560,49.2
4.794640,49.2
4.794720,48.8
4.794800,49.2
4.794880,49.2
4.794960,68.88
4.795040,68.88
4.795120,49.2
4.795200,29.52
4.795280,29.52
4.795360,49.2
4.795440,49.2
4.795520,49.2
4.795600,68.88
4.795680,49.2
4.795760,49.2
4.795840,29.52
4.795920,29.52
4.796000,49.2
4.796080,29.52
4.796160,29.52
4.796240,49.2
4.796320,29.52
4.796400,29.52
4.796480,9.84
4.796560,29.52
4.796640,29.28
4.796720,29.52
4.796800,29.52
4.796880,29.52
4.796960,29.52
4.797040,29.52
4.797120,29.52
4.797200,29.52
4.797280,29.52
4.797360,29.52
4.797440,29.28
4.797520,29.52
4.797600,29.52
4.797680,29.52
4.797760,29.28
4.797840,29.52
4.797920,29.52
4.798000,9.84
4.798080,29.52
4.798160,9.76
4.798240,9.84
4.798320,9.84
4.798400,9.84
4.798480,9.84
4.798560,29.52
4.798640,29.28
4.798720,9.84
4.798800,9.84
4.798880,9.84
4.798960,29.52
4.799040,29.52
4.799120,29.52
4.799200,29.52
4.799280,9.84
4.799360,9.76
4.799440,29.52
4.799520,29.52
4.799600,29.52
4.799680,29.52
4.799760,29.52
4.799840,29.52
4.799920,29.52
4.800000,9.84
4.800080,29.52
4.800160,9.84
4.800240,9.84
4.800320,9.84
4.800400,9.84
4.800480,29.52
4.800560,29.52
4.800640,29.52
4.800720,29.52
4.800800,29.52
4.800880,29.52
4.800960,29.52
4.801040,9.84
4.801120,29.52
4.801200,29.52
4.801280,29.52
4.801360,29.52
4.801440,29.52
4.801520,29.52
4.801600,49.2
4.801680,29.52
4.801760,29.52
4.801840,29.52
4.801920,29.52
4.802000,29.28
4.802080,29.28
4.802160,29.52
4.802240,29.52
4.802320,29.52
4.802400,29.52
4.802480,49.2
4.802560,29.52
4.802640,29.52
4.802720,49.2
4.802800,49.2
4.802880,49.2
4.802960,29.52
4.803040,29.52
4.803120,29.52
4.803200,29.52
4.803280,29.52
4.803360,29.52
4.803440,29.52
4.803520,29.52
4.803600,29.52
4.803680,29.52
4.803760,29.28
4.803840,29.52
4.803920,49.2
4.804000,29.52
4.804080,29.52
4.804160,29.28
4.804240,9.84
4.804320,29.52
4.804400,29.52
4.804480,9.84
4.804560,29.52
4.804640,29.52
4.804720,29.52
4.804800,9.84
4.804880,9.84
4.804960,29.52
4.805040,29.52
4.805120,9.84
4.805200,9.84
4.805280,9.84
4.805360,9.84
4.805440,9.84
4.805520,9.84
4.805600,9.84
4.805680,29.52
4.805760,9.84
4.805840,9.84
4.805920,9.84
4.806000,9.84
4.806080,-9.84
4.806160,9.84
4.806240,9.84
4.806320,9.84
4.806400,9.84
4.806480,9.84
4.806560,9.84
4.806640,9.84
4.806720,9.84
4.806800,-9.84
4.806880,9.84
4.806960,9.84
4.807040,-9.84
4.807120,9.84
4.807200,-9.84
4.807280,9.84
4.807360,-9.84
4.807440,-9.84
4.807520,9.84
4.807600,9.84
4.807680,9.84
4.807760,9.84
4.807840,9.84
4.807920,-9.84
4.808000,9.84
4.808080,9.84
4.808160,-9.84
4.808240,-9.84
4.808320,-9.84
4.808400,9.84
4.808480,-9.76
4.808560,-9.84
4.808640,9.84
4.808720,9.84
4.808800,-9.84
4.808880,-9.84
4.808960,9.84
4.809040,9.84
4.809120,-9.84
4.809200,9.84
4.809280,9.84
4.809360,9.84
4.809440,9.84
4.809520,9.84
4.809600,9.76
4.809680,9.84
4.809760,9.84
4.809840,-9.84
4.809920,9.76
4.810000,9.84
4.810080,9.84
4.810160,9.84
4.810240,9.84
4.810320,9.84
4.810400,9.84
4.810480,9.84
4.810560,9.84
4.810640,9.84
4.810720,9.76
4.810800,9.84
4.810880,9.84
4.810960,9.76
4.811040,9.84
4.811120,-9.84
4.811200,9.84
4.811280,29.52
4.811360,9.84
4.811440,9.84
4.811520,9.84
4.811600,9.84
4.811680,29.52
4.811760,9.84
4.811840,29.52
4.811920,9.84
4.812000,9.84
4.812080,9.84
4.812160,9.84
4.812240,9.76
4.812320,9.84
4.812400,29.52
4.812480,9.84
4.812560,9.84
4.812640,9.84
4.812720,9.84
4.812800,9.84
4.812880,9.84
4.812960,-9.84
4.813040,9.84
4.813120,9.84
4.813200,9.84
4.813280,9.84
4.813360,9.84
4.813440,9.84
4.813520,9.84
4.813600,9.84
4.813680,-9.76
4.813760,9.84
4.813840,9.84
4.813920,9.84
4.814000,-9.84
4.814080,-9.84
4.814160,-9.84
4.814240,9.84
4.814320,-9.84
4.814400,-9.84
4.814480,-9.84
4.814560,-9.84
4.814640,-9.84
4.814720,-9.84
4.814800,-9.84
4.814880,-9.84
4.814960,-9.76
4.815040,-9.84
4.815120,-29.52
4.815200,-9.84
4.815280,9.84
4.815360,-9.76
4.815440,-9.84
4.815520,-9.84
4.815600,-9.76
4.815680,9.84
4.815760,9.84
4.815840,9.84
4.815920,-9.84
4.816000,-9.84
4.816080,-29.52
4.816160,-9.84
4.816240,-9.84
4.816320,-9.84
4.816400,-9.84
4.816480,-9.84
4.816560,-9.84
4.816640,-9.84
4.816720,-9.84
4.816800,-9.84
4.816880,-29.52
4.816960,-9.84
4.817040,-29.28
4.817120,-9.84
4.817200,-29.52
4.817280,-9.84
4.817360,-9.84
4.817440,-9.84
4.817520,-9.84
4.817600,-9.84
4.817680,-9.84
4.817760,-9.84
4.817840,-9.84
4.817920,-9.84
4.818000,-9.84
4.818080,-9.84
4.818160,-9.84
4.818240,-9.84
4.818320,-9.84
4.818400,-9.84
4.818480,-9.84
4.818560,-9.84
4.818640,-9.84
4.818720,-9.84
4.818800,9.84
4.818880,9.84
4.818960,-9.84
4.819040,-9.84
4.819120,-29.52
4.819200,-9.84
4.819280,-9.84
4.819360,-9.76
4.819440,-9.84
4.819520,-9.84
4.819600,-9.84
4.819680,9.84
4.819760,-9.84
4.819840,-9.84
4.819920,-9.84
4.820000,9.84
4.820080,-9.84
4.820160,-9.84
4.820240,-9.84
4.820320,-9.84
4.820400,-9.84
4.820480,-9.84
4.820560,9.84
4.820640,-9.84
4.820720,-9.84
4.820800,-9.84
4.820880,-9.84
4.820960,-9.84
4.821040,-9.84
4.821120,-9.84
4.821200,-9.84
4.821280,-9.84
4.821360,-9.84
4.821440,-9.84
4.821520,-9.84
4.821600,-9.84
4.821680,-9.84
4.821760,-9.84
4.821840,9.84
4.821920,-9.84
4.822000,-9.84
4.822080,-9.84
4.822160,-9.84
