Time,Voltage,Current,Total mAh
132.52356791496277,3.957244,5.962,220.262777777777
133.02446508407593,3.957056,5.962,221.09083333333254
133.5703101158142,3.95738,5.962,221.9188888888881
134.02545499801636,3.957265,5.962,222.74694444444364
134.53973507881165,3.958423,5.962,223.5749999999992
135.03449416160583,3.95788,5.962,224.40305555555474
135.54373478889465,3.958694,5.962,225.2311111111103
136.027104139328,3.958089,5.962,226.05916666666585
136.5241150856018,3.959122,5.962,226.8872222222214
137.02342319488525,3.958517,5.962,227.71527777777695
137.5229516029358,3.959634,5.962,228.5433333333325
138.02601742744446,3.959143,5.962,229.37138888888805
138.52676939964294,3.959916,5.962,230.1994444444436
139.0264527797699,3.959613,5.962,231.02749999999915
139.52688145637512,3.96074,5.962,231.8555555555547
140.0274784564972,3.960145,5.962,232.68361111111025
140.54083561897278,3.960907,5.962,233.5116666666658
141.03891777992249,3.960751,5.962,234.33972222222135
141.53426551818848,3.961304,5.962,235.1677777777769
142.02341222763062,3.96097,5.962,235.99583333333246
142.53238940238953,3.962254,5.962,236.823888888888
143.02330255508423,3.961669,5.962,237.65194444444356
143.52276349067688,3.962316,5.962,238.4799999999991
144.02352166175842,3.962034,5.962,239.30805555555466
144.52334880828857,3.962901,5.962,240.1361111111102
145.0229299068451,3.962368,5.962,240.96416666666576
145.5241630077362,3.963151,5.962,241.7922222222213
146.03383612632751,3.962869,5.962,242.62027777777686
146.53127455711365,3.963339,5.962,243.4483333333324
147.03642535209656,3.963506,5.962,244.27638888888796
147.52283263206482,3.963913,5.962,245.10444444444352
148.05172657966614,3.963558,5.962,245.93249999999907
148.52774167060852,3.964518,5.962,246.76055555555462
149.02751517295837,3.96383,5.962,247.58861111111017
149.52224016189575,3.965019,5.962,248.41666666666572
150.02860355377197,3.964664,5.962,249.24472222222127
150.52337455749512,3.965426,5.962,250.07277777777682
151.02564883232117,3.964998,5.962,250.90083333333237
151.527930021286,3.965938,5.962,251.72888888888792
152.03612208366394,3.965583,5.962,252.55694444444347
152.5339834690094,3.966376,5.962,253.38499999999902
153.03861570358276,3.96598,5.962,254.21305555555458
153.5846037864685,3.96648,5.962,255.04111111111013
154.0257580280304,3.966439,5.962,255.86916666666568
154.52709889411926,3.967086,5.962,256.6972222222212
155.02754068374634,3.967044,5.962,257.5252777777768
155.5269341468811,3.967639,5.962,258.3533333333324
156.02857494354248,3.967253,5.962,259.18138888888797
156.52419757843018,3.968025,5.962,260.00944444444355
157.02375555038452,3.967576,5.962,260.8374999999991
157.53342175483704,3.968704,5.962,261.6655555555547
158.02914261817932,3.968244,5.962,262.4936111111103
158.53652048110962,3.968923,5.962,263.32166666666586
159.0261423587799,3.968631,5.962,264.14972222222144
159.52341175079346,3.96909,5.962,264.977777777777
160.023353099823,3.969215,5.962,265.8058333333326
160.52625918388367,3.96981,5.962,266.6338888888882
161.0294325351715,3.969632,5.962,267.46194444444376
161.52925086021423,3.970206,5.962,268.28999999999934
162.03023648262024,3.969695,5.962,269.1180555555549
162.5310959815979,3.970384,5.962,269.9461111111105
163.02461981773376,3.970248,5.962,270.7741666666661
163.53683614730835,3.971,5.962,271.60222222222166
164.03280377388,3.970666,5.962,272.43027777777723
164.53796887397766,3.971396,5.962,273.2583333333328
165.0234248638153,3.97101,5.962,274.0863888888884
165.52588963508606,3.971574,5.962,274.914444444444
166.0237934589386,3.97149,5.962,275.74249999999955
166.52207708358765,3.972169,5.962,276.57055555555513
167.02358150482178,3.971616,5.962,277.3986111111107
167.52311897277832,3.972805,5.962,278.2266666666663
168.04839849472046,3.972628,5.962,279.05472222222187
168.5238335132599,3.973024,5.962,279.88277777777745
169.03592729568481,3.973129,5.962,280.710833333333
169.53035950660706,3.973724,5.962,281.5388888888886
170.0360734462738,3.973546,5.962,282.3669444444442
170.52175378799438,3.974079,5.962,283.19499999999977
171.02850484848022,3.973891,5.962,284.02305555555535
171.5240602493286,3.974778,5.962,284.8511111111109
172.02415776252747,3.974068,5.962,285.6791666666665
172.52337503433228,3.97531,5.962,286.5072222222221
173.02493858337402,3.974611,5.962,287.33527777777766
173.5710904598236,3.975456,5.962,288.16333333333324
174.02949714660645,3.97508,5.962,288.9913888888888
174.5287787914276,3.975842,5.962,289.8194444444444
175.04440808296204,3.975592,5.962,290.6475
175.54144644737244,3.976145,5.962,291.47555555555556
176.02364492416382,3.975936,5.962,292.30361111111114
176.5272068977356,3.976385,5.962,293.1316666666667
177.02833318710327,3.976396,5.962,293.9597222222223
177.52723383903503,3.97699,5.962,294.7877777777779
178.02318120002747,3.976677,5.962,295.61583333333346
178.52221059799194,3.977418,5.962,296.44388888888903
179.02539229393005,3.977251,5.962,297.2719444444446
179.52303647994995,3.97793,5.962,298.1000000000002
180.02708554267883,3.977815,5.962,298.9280555555558
180.5372908115387,3.978191,5.962,299.75611111111135
181.03549718856812,3.977951,5.962,300.58416666666693
181.54468321800232,3.978817,5.962,301.4122222222225
182.02502298355103,3.978493,5.962,302.2402777777781
182.5262486934662,3.979099,5.962,303.06833333333367
183.02589392662048,3.978806,5.962,303.89638888888925
183.52780938148499,3.979548,5.962,304.7244444444448
184.02698802947998,3.979464,5.962,305.5525000000004
184.528169631958,3.980101,5.962,306.380555555556
185.02741622924805,3.980163,5.962,307.20861111111157
185.52736282348633,3.980831,5.962,308.03666666666714
186.02454495429993,3.980769,5.962,308.8647222222227
186.5450131893158,3.981426,5.962,309.6927777777783
187.0371687412262,3.980988,5.962,310.5208333333339
187.52988481521606,3.981687,5.962,311.34888888888946
188.05110621452332,3.981311,5.962,312.17694444444504
188.5229880809784,3.982167,5.962,313.0050000000006
189.0241038799286,3.981572,5.962,313.8330555555562
189.52585530281067,3.982313,5.962,314.6611111111118
190.0281388759613,3.982136,5.962,315.48916666666736
190.52878165245056,3.982793,5.962,316.31722222222294
191.02669167518616,3.98272,5.962,317.1452777777785
191.52624440193176,3.983086,5.962,317.9733333333341
192.03316950798035,3.982887,5.962,318.8013888888897
192.5292284488678,3.983774,5.962,319.62944444444526
193.03541231155396,3.983107,5.962,320.45750000000083
193.57524704933167,3.984484,5.962,321.2855555555564
194.02625846862793,3.984098,5.962,322.113611111112
194.525696516037,3.984683,5.962,322.9416666666676
195.02737474441528,3.984369,5.962,323.76972222222315
195.5273721218109,3.984996,5.962,324.59777777777873
196.02308416366577,3.984453,5.962,325.4258333333343
196.52330017089844,3.985225,5.962,326.2538888888899
197.0239679813385,3.98486,5.962,327.08194444444547
