Time,Electrical Power,Mechanical Power
0.846,183.0197303072755,25.556368529612534
0.848,183.52474503204522,27.7649743821905
0.85,187.9081974346184,29.93279234688172
0.852,187.92866903265679,32.25306760688743
0.854,149.11252022025423,34.6234527605791
0.856,151.4138096203081,36.96636000132778
0.858,151.41905244320833,39.464012257073335
0.86,155.8066747856169,41.89051652937771
0.862,155.80753477681566,44.37709634841406
0.864,160.2700410289022,47.055620378954174
0.866,164.77056030573107,49.448866896654096
0.868,164.75110541287995,52.001738023601376
0.87,170.6,54.757532458906866
0.872,170.40939097771076,57.397730149858724
0.874,173.0934064208548,60.381190417067444
0.876,175.7726724658829,62.904332420805375
0.878,178.99394679216357,65.71801674407324
0.88,182.36678177778464,68.63084694232097
0.882,182.34457560895714,71.29645639722281
0.884,189.09061278774504,74.27971911336341
0.886,189.10231174944465,77.29378103659448
0.888,192.5110143921328,80.35631508222839
0.89,244.09804062375093,84.03051434697178
0.892,244.1,86.38053747031415
0.894,250.89569659808626,89.59492599724958
0.896,250.9,92.97721854329095
0.898,299.68497810584995,96.50961882800021
0.9,303.20000000000005,99.67926700476528
0.902,312.5971368652862,103.60632124370028
0.904,315.9732378215375,106.81241892838618
0.906,323.90000000000003,110.62885671429486
0.908,322.2953343083763,114.14174232281233
0.91,327.3937455364174,117.62166134924323
0.912,344.797457233007,122.62245622020468
0.914,335.5739931684387,117.2922863272118
0.916,316.6,96.31593025864223
0.918,313.8046542397411,71.95614992091684
0.92,278.90489057796793,46.11128825728971
0.922,298.4167080234862,22.422927920749284
0.924,294.5129731134716,-7.158038572587348
0.926,248.56145541696725,-66.07491459021247
0.928,216.05731832461612,-119.17798701582862
0.93,179.91569561095054,-169.85616839861342
0.932,155.21624146184615,-210.1156087937273
0.934,227.38108974338456,-234.99778348801794
0.936,277.4238254493074,-210.66531809882247
0.9380000000000001,238.9013278411748,-216.8262662800999
0.9400000000000001,266.21536209862296,-222.3708887304885
0.9420000000000001,307.4966056660936,-216.04095041664974
0.9440000000000001,331.34193002352134,-215.72950730684624
0.9460000000000001,379.8278776351983,-222.80410607437307
0.9480000000000001,385.9215074025416,-228.46466300206166
