Time,Electrical Power,Mechanical Power
0.52,97.56548809898486,-23.291846931741755
0.522,98.01470348319202,-23.080028208087995
0.524,98.12547785326808,-23.01517532280694
0.526,98.44124967629804,-22.84656708436809
0.528,98.72827427521085,-22.703061496777153
0.53,98.88636953830796,-22.60263481505237
0.532,99.35072508169748,-22.379777325304108
0.534,99.4754125690133,-22.30549609698076
0.536,99.81203639381553,-22.124490433108285
0.538,98.31841426928874,-21.969117640995222
0.54,96.69809211035775,-21.85666895955422
0.542,97.18716615882968,-21.619509805925766
0.544,97.33236139482874,-21.53367199686306
0.546,97.69643537017673,-21.338115936154367
0.548,103.75661410888898,-16.834754164596827
0.55,99.57724472919983,-20.36775707895931
0.552,99.64203492683018,-20.315344915140003
0.554,99.71384206501624,-20.26785141752165
0.556,99.69853948256535,-20.249790310221886
0.558,99.9411925799217,-20.11394817751365
0.56,100.16134538073437,-19.995582243926876
0.562,100.41257222811987,-19.864520130449705
0.5640000000000001,100.68010925737283,-19.72105125913103
0.5660000000000001,100.83162614917283,-19.61932670860664
0.5680000000000001,140.9408235794811,-19.817794112098948
0.5700000000000001,177.21461734009063,-19.94099831774117
0.5720000000000001,182.71718587685905,-19.23752705726813
0.5740000000000001,183.18362905769527,-18.995297313994435
0.5760000000000001,182.89892707156076,-19.099408848882934
0.578,182.9180872827971,-19.091528106273557
0.58,179.83980274871004,-19.128997114838416
0.582,184.73787570962386,-18.16002384195137
0.584,94.47606193228648,-17.897162573620015
0.586,138.52037533898962,-17.622133798130598
0.588,97.7646414921028,-17.345799953870966
0.59,98.18689679636152,-17.10655789970861
0.592,98.6801526959713,-16.857635074186426
0.594,99.18390729432805,-16.602463377864673
0.596,99.57434021555396,-16.38027073962177
0.598,100.04011943402531,-16.14608407401124
0.6,100.52143355846069,-15.903327827484336
0.602,100.80892247267862,-15.74983302642917
0.604,101.3809448793181,-15.424893852702947
0.606,101.5234602676758,-15.291711337422951
0.608,102.0386907758533,-15.026612962390443
0.61,102.4845292644844,-14.802829538707964
0.612,102.91561959896967,-14.584929710407922
0.614,103.15512663223276,-14.452703578490457
0.616,103.67018363159411,-14.187978062123808
0.618,104.08071666161207,-13.981622466241534
0.62,104.51247703430545,-13.764350863295078
0.622,104.83963602169419,-13.576036159304286
0.624,105.24308542538941,-13.374713408392529
0.626,105.50107061576159,-13.256532819138247
0.628,105.9121125961212,-13.033431073866911
0.63,106.53796732935433,-12.734031983577093
0.632,106.71660757946671,-12.633255245806465
0.634,107.1838786993759,-12.393043616667843
0.636,107.334420347859,-12.315317400000893
0.638,107.98663839017753,-11.994959331803862
0.64,108.16091028171377,-11.897002159894678
