Time,Electrical Power,Mechanical Power
0.34800000000000003,130.38281356731886,-53.50863763428981
0.35000000000000003,124.00668923361857,-53.12731146494663
0.352,124.18096320724052,-53.01067232529652
0.354,121.10258804058014,-51.97260764039227
0.356,122.12416442354278,-51.665186169887725
0.358,123.02897677028184,-51.314016353832784
0.36,123.9613776453917,-50.68861745876449
0.362,79.23451250787025,-44.88769533257289
0.364,78.43211699166511,-45.21768240797697
0.366,77.36043428463924,-45.54118090963369
0.368,77.65888218290846,-45.38391152940632
0.37,80.46085820660637,-45.3547977820333
0.372,121.99406306300023,-43.31654262580859
0.374,83.5569985527245,-43.87568735265555
0.376,84.57229475708542,-43.431327745385346
0.378,84.87507815573025,-43.312045022443286
0.38,86.09605929614736,-42.80403178488996
0.382,84.85506800162874,-42.71691511325048
0.384,87.55816542032103,-42.156581820372196
0.386,84.16113990901474,-41.690976652913534
0.388,85.2585957540585,-41.31393926243662
0.39,79.40057659181015,-40.88394333148561
0.392,83.06419949462389,-40.51548117095696
0.394,82.0265312616202,-39.797966573385224
0.396,83.20529365370614,-39.29012852124689
0.398,84.3882384242203,-38.819912682869685
0.4,87.0103634574497,-38.52084445367376
0.402,86.62763470294813,-37.832576571779384
0.404,90.463703572485,-37.44571332853202
0.406,89.28679422239142,-36.788107108921224
0.40800000000000003,90.60240708286824,-36.26861022755529
0.41000000000000003,93.36952350829284,-36.089362170041426
0.41200000000000003,92.94512124106896,-36.43569243865941
0.41400000000000003,92.21753425115772,-37.16009984776782
0.41600000000000004,94.09875653709346,-37.69109075700703
0.418,95.19409843383644,-38.358579745668145
0.42,90.68859743317986,-38.51895886323786
0.422,89.47962424452518,-39.117162690621484
0.424,88.60694935452067,-39.56079425205859
0.426,87.5151767104372,-40.10361812013552
0.428,79.87483237249654,-40.5317389062446
0.43,79.08149422138119,-40.928103076835484
0.432,72.94892421379866,-41.305184893381465
0.434,72.23634329322519,-41.66533636376995
0.436,69.67516708140475,-41.9003607693883
0.438,68.88200498136047,-42.28873021877867
0.44,18.90933391551053,-42.4417240734316
0.442,17.561978256386986,-43.120414208786535
0.444,122.05587661516743,-36.91717558486329
0.446,123.69901287460524,-36.12389503217172
0.448,104.1917745110018,-43.46038667029369
0.45,103.09772593074824,-42.37223202079882
0.452,106.26203464024456,-42.48822614620111
0.454,106.09829532881162,-42.57530602174849
0.456,108.12576165760537,-42.5657610401439
0.458,108.50982229737711,-42.36712742390994
0.46,109.64263022020077,-41.8079679372246
0.462,62.77448303112372,-41.39531500721894
0.464,64.02567266719771,-40.76910980618203
0.466,64.7975221683353,-40.38214746964803
0.468,64.38583362076362,-39.79363991994989
0.47000000000000003,65.24027514675461,-39.36866992058138
0.47200000000000003,64.90002466677097,-38.73895216369938
0.47400000000000003,65.67505819300058,-38.343759784939635
0.47600000000000003,66.97231602409245,-37.70268853775456
0.47800000000000004,67.76440880016716,-37.30664191283072
0.48,68.68852665086422,-36.852393621309616
0.482,69.95443607967192,-36.22009130949988
0.484,71.03136658722207,-35.684110665838105
0.486,71.75236248479693,-35.32381875760153
0.488,72.7204462451142,-34.8397768774429
0.49,73.54032220512298,-34.42981553079357
0.492,74.45901680235924,-33.969443255906086
0.494,131.84513400864677,-23.570017323762904
0.496,74.68014153856532,-33.85992923071734
0.498,75.74275066618961,-33.3286246669052
0.5,77.55488844402686,-32.42255577798658
0.502,78.96389540307442,-31.718052298462794
0.504,79.98604351580315,-31.20694482788251
0.506,81.30092917068845,-30.54953541465578
